datetime,view
2022-05-16 15:49:07,58
2022-05-16 15:49:08,29
2022-05-16 15:49:09,59
2022-05-16 15:49:10,62
2022-05-16 15:49:11,55
2022-05-16 15:49:12,53
2022-05-16 15:49:13,67
2022-05-16 15:49:14,71
2022-05-16 15:49:15,52
2022-05-16 15:49:16,69
2022-05-16 15:49:17,67
2022-05-16 15:49:18,81
2022-05-16 15:49:19,84
2022-05-16 15:49:20,57
2022-05-16 15:49:21,50
2022-05-16 15:49:22,58
2022-05-16 15:49:23,54
2022-05-16 15:49:24,49
2022-05-16 15:49:25,72
2022-05-16 15:49:26,80
2022-05-16 15:49:27,78
2022-05-16 15:49:28,73
2022-05-16 15:49:29,59
2022-05-16 15:49:30,61
2022-05-16 15:49:31,86
2022-05-16 15:49:32,60
2022-05-16 15:49:33,68
2022-05-16 15:49:34,88
2022-05-16 15:49:35,77
2022-05-16 15:49:36,65
2022-05-16 15:49:37,71
2022-05-16 15:49:38,51
2022-05-16 15:49:39,44
2022-05-16 15:49:40,71
2022-05-16 15:49:41,50
2022-05-16 15:49:42,95
2022-05-16 15:49:43,63
2022-05-16 15:49:44,82
2022-05-16 15:49:45,56
2022-05-16 15:49:46,50
2022-05-16 15:49:47,39
2022-05-16 15:49:48,67
2022-05-16 15:49:49,57
2022-05-16 15:49:50,59
2022-05-16 15:49:51,65
2022-05-16 15:49:52,71
2022-05-16 15:49:53,50
2022-05-16 15:49:54,44
2022-05-16 15:49:55,48
2022-05-16 15:49:56,69
2022-05-16 15:49:57,63
2022-05-16 15:49:58,70
2022-05-16 15:49:59,65
2022-05-16 15:50:00,48
2022-05-16 15:50:01,42
2022-05-16 15:50:02,42
2022-05-16 15:50:03,40
2022-05-16 15:50:04,43
2022-05-16 15:50:05,49
2022-05-16 15:50:06,43
2022-05-16 15:50:07,47
2022-05-16 15:50:08,47
2022-05-16 15:50:09,48
2022-05-16 15:50:10,63
2022-05-16 15:50:11,62
2022-05-16 15:50:12,61
2022-05-16 15:50:13,69
2022-05-16 15:50:14,41
2022-05-16 15:50:15,54
2022-05-16 15:50:16,33
2022-05-16 15:50:17,42
2022-05-16 15:50:18,35
2022-05-16 15:50:19,47
2022-05-16 15:50:20,53
2022-05-16 15:50:21,55
2022-05-16 15:50:22,64
2022-05-16 15:50:23,41
2022-05-16 15:50:24,48
2022-05-16 15:50:25,35
2022-05-16 15:50:26,36
2022-05-16 15:50:27,32
2022-05-16 15:50:28,33
2022-05-16 15:50:29,45
2022-05-16 15:50:30,46
2022-05-16 15:50:31,25
2022-05-16 15:50:32,2
